时间,方向,类型,张数,价格,手续费,盈亏,原因
2026-02-02 00:26:00,空,首次开空,10,77722.70,3.8861,0.00,"✅【首次开空】 📉 当前价格: 77722.7 💰 开仓均价: 77722.7 📦 开仓数量: 10 ⏰ 时间: 2026-02-02 00:26:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 1654.50 boll45缩口 10343.16  ema15 78404.73 ema30 79294.92 ema60 80971.05 ema120 83248.72 boll20-up 79257.37 boll20-down77602.87 boll45-up 85828.75 boll45-dowm75485.59 atr 405.81 , boll宽度 0.018233  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-02 00:29:00,空,空单全平,10,77509.90,3.8755,17.40,"✅【平空已执行】 💰 持仓均价: 77722.7 ✂️ 平仓价格: 77509.9 📦 平仓数量: 10.0 📝 平仓原因: 10分钟内盈利大于200，马上跑。|单张盈利:212.80 ⏰ 时间: 2026-02-02 00:29:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 1654.50 boll45缩口 10343.16  ema15 78404.73 ema30 79294.92 ema60 80971.05 ema120 83248.72 boll20-up 79257.37 boll20-down77602.87 boll45-up 85828.75 boll45-dowm75485.59 atr 405.81 , boll宽度 0.018233  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-02 02:01:00,空,首次开空,10,77889.90,3.8945,0.00,"✅【首次开空】 📉 当前价格: 77889.9 💰 开仓均价: 77889.9 📦 开仓数量: 10 ⏰ 时间: 2026-02-02 02:01:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 1787.24 boll45缩口 10150.01  ema15 78278.46 ema30 79115.92 ema60 80770.34 ema120 83071.99 boll20-up 79290.83 boll20-down77503.59 boll45-up 85456.60 boll45-dowm75306.59 atr 237.27 , boll宽度 0.009578  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-02 03:15:00,空,空单全平,10,77635.70,3.8818,21.54,"✅【平空已执行】 💰 持仓均价: 77889.9 ✂️ 平仓价格: 77635.7 📦 平仓数量: 10.0 📝 平仓原因: 获利大于ATR:205.50714285714534 以上，完美离场｜单张盈利:254.20 ⏰ 时间: 2026-02-02 03:15:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 2083.57 boll45缩口 10059.35  ema15 78136.44 ema30 78988.59 ema60 80651.39 ema120 82973.98 boll20-up 79361.13 boll20-down77277.56 boll45-up 85254.87 boll45-dowm75195.52 atr 205.51 , boll宽度 0.012424  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-02 03:46:00,多,首次开多,10,77211.40,3.8606,0.00,"✅【首次开多】 📈 当前价格: 77211.4 💰 开仓均价: 77211.4 📦 开仓数量: 10 ⏰ 时间: 2026-02-02 03:46:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 2083.57 boll45缩口 10059.35  ema15 78136.44 ema30 78988.59 ema60 80651.39 ema120 82973.98 boll20-up 79361.13 boll20-down77277.56 boll45-up 85254.87 boll45-dowm75195.52 atr 196.08 , boll宽度 0.013064  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-02 04:37:00,多,多单全平,10,77415.90,3.8708,16.58,"✅【平多已执行】 💰 持仓均价: 77211.4 ✂️ 平仓价格: 77415.9 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超买且盈利大于200|单张盈利:204.50 ⏰ 时间: 2026-02-02 04:37:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 2297.61 boll45缩口 9930.03  ema15 78003.77 ema30 78865.14 ema60 80534.13 ema120 82876.48 boll20-up 79379.59 boll20-down77081.98 boll45-up 85031.60 boll45-dowm75101.57 atr 295.55 , boll宽度 0.016467  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-05 23:23:00,多,首次开多,10,67120.40,3.3560,0.00,"✅【首次开多】 📈 当前价格: 67120.4 💰 开仓均价: 67120.4 📦 开仓数量: 10 ⏰ 时间: 2026-02-05 23:23:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 5909.70 boll45缩口 10214.94  ema15 70490.52 ema30 71924.12 ema60 73809.67 ema120 76367.90 boll20-up 74084.41 boll20-down68174.71 boll45-up 78662.22 boll45-dowm68447.28 atr 613.75 , boll宽度 0.048771  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-05 23:24:00,多,多单全平,10,67554.90,3.3777,40.07,"✅【平多已执行】 💰 持仓均价: 67120.4 ✂️ 平仓价格: 67554.9 📦 平仓数量: 10.0 📝 平仓原因: 获利400以上，完美离场｜单张盈利:434.50 ⏰ 时间: 2026-02-05 23:24:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 5909.70 boll45缩口 10214.94  ema15 70490.52 ema30 71924.12 ema60 73809.67 ema120 76367.90 boll20-up 74084.41 boll20-down68174.71 boll45-up 78662.22 boll45-dowm68447.28 atr 613.75 , boll宽度 0.048771  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 01:09:00,多,首次开多,10,67360.10,3.3680,0.00,"✅【首次开多】 📈 当前价格: 67360.1 💰 开仓均价: 67360.1 📦 开仓数量: 10 ⏰ 时间: 2026-02-06 01:09:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 7060.24 boll45缩口 11333.08  ema15 69705.43 ema30 71331.22 ema60 73382.94 ema120 76067.41 boll20-up 74068.30 boll20-down67008.06 boll45-up 78845.49 boll45-dowm67512.41 atr 552.01 , boll宽度 0.026808  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 03:51:00,多,补仓开多,10,65280.20,3.2640,0.00,"✅【第六套补仓逻辑——小级别危险策略】 ✅【多仓加仓 第1次】 📉 当前价格: 65280.2 💰 当前均价: 66320.15 📦 加仓数量: 10 📦 总持仓量: 20.0 🔻 当前亏损比例: 3.09% ⏰ 时间: 2026-02-06 03:51:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8442.80 boll45缩口 12633.60  ema15 68775.42 ema30 70634.93 ema60 72891.52 ema120 75729.76 boll20-up 74054.94 boll20-down65612.14 boll45-up 79043.94 boll45-dowm66410.34 atr 465.34 , boll宽度 0.017484  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 04:22:00,多,补仓开多,10,63634.80,3.1817,0.00,"✅【第六套补仓逻辑——小级别危险策略】 ✅【多仓加仓 第2次】 📉 当前价格: 63634.8 💰 当前均价: 65425.03 📦 加仓数量: 10 📦 总持仓量: 30.000000000000004 🔻 当前亏损比例: 4.05% ⏰ 时间: 2026-02-06 04:22:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 9558.73 boll45缩口 13581.00  ema15 68147.16 ema30 70190.71 ema60 72591.78 ema120 75531.74 boll20-up 74158.44 boll20-down64599.71 boll45-up 79251.08 boll45-dowm65670.08 atr 515.37 , boll宽度 0.039060  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 08:14:00,多,补仓开多,10,60207.10,3.0104,0.00,"✅【第六套补仓逻辑——小级别危险策略】 ✅【多仓加仓 第3次】 📉 当前价格: 60207.1 💰 当前均价: 64120.55 📦 加仓数量: 10 📦 总持仓量: 40.0 🔻 当前亏损比例: 7.98% ⏰ 时间: 2026-02-06 08:14:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 12413.54 boll45缩口 16222.48  ema15 66162.59 ema30 68589.72 ema60 71438.58 ema120 74746.38 boll20-up 73964.58 boll20-down61551.04 boll45-up 79428.52 boll45-dowm63206.04 atr 614.70 , boll宽度 0.071892  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 08:15:00,多,多单减仓,10,60443.80,3.0222,-370.70,"🟢【多单做T已正式启动-0】 💹 当前价格：60443.80 ✅ 已平第3层补仓 🎯 第3层开仓价：60207.1 📦 已平数量：10 张 💵 第3层盈利：236.70 点 ---------- 📊 剩余仓位数量：30.000000000000004 ⚖️ 当前均价：64120.55 🧮 剩余修正后均价：65425.03 ---------- 📉 当前均价单张盈利：-3676.75 点 📉 修正后均价单张盈利：-4981.23 点 ---------- 💰 本轮做T累计盈利：21.30USDT 📉 已平仓累计亏损：371.35 USDT  📉 本轮做T次数：1 ⏰ 平仓时间：2026-02-06 08:15:00 ===============  WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 12413.54 boll45缩口 16222.48  ema15 66162.59 ema30 68589.72 ema60 71438.58 ema120 74746.38 boll20-up 73964.58 boll20-down61551.04 boll45-up 79428.52 boll45-dowm63206.04 atr 666.04 , boll宽度 0.087158  suokou_first:False , suokou_second: False   EMA进入boll45停机：False=============== 📋 剩余持仓情况： 🔹 第一枪开仓价：67360.1，数量：10，盈利：-6916.30点  - 补仓第1层（第2枪）：价格: 65280.20, 数量: 10.00 张,盈利：-4836.40点  - 补仓第2层（第3枪）：价格: 63634.80, 数量: 10.00 张,盈利：-3191.00点 "
2026-02-06 09:04:00,多,多单减仓,10,64240.20,3.2120,8.75,"🟢【多单做T已正式启动-0】 💹 当前价格：64240.20 ✅ 已平第2层补仓 🎯 第2层开仓价：63634.8 📦 已平数量：10 张 💵 第2层盈利：605.40 点 ---------- 📊 剩余仓位数量：20.000000000000004 ⚖️ 当前均价：64120.55 🧮 剩余修正后均价：66320.15 ---------- 📉 当前均价单张盈利：119.65 点 📉 修正后均价单张盈利：-2079.95 点 ---------- 💰 本轮做T累计盈利：75.79USDT 📉 已平仓累计亏损：371.35 USDT  📉 本轮做T次数：2 ⏰ 平仓时间：2026-02-06 09:04:00 ===============  WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 12224.24 boll45缩口 16255.72  ema15 66100.71 ema30 68401.19 ema60 71249.36 ema120 74596.31 boll20-up 73618.42 boll20-down61394.18 boll45-up 79205.48 boll45-dowm62949.76 atr 995.01 , boll宽度 0.081250  suokou_first:False , suokou_second: False   EMA进入boll45停机：False=============== 📋 剩余持仓情况： 🔹 第一枪开仓价：67360.1，数量：10，盈利：-3119.90点  - 补仓第1层（第2枪）：价格: 65280.20, 数量: 10.00 张,盈利：-1040.00点 "
2026-02-06 09:55:00,多,多单减仓,10,65575.50,3.2788,142.22,"🟢【多单做T已正式启动-0】 💹 当前价格：65575.50 ✅ 已平第1层补仓 🎯 第1层开仓价：65280.2 📦 已平数量：10 张 💵 第1层盈利：295.30 点 ---------- 📊 剩余仓位数量：10.000000000000004 ⚖️ 当前均价：64120.55 🧮 剩余修正后均价：67360.10 ---------- 📉 当前均价单张盈利：1454.95 点 📉 修正后均价单张盈利：-1784.60 点 ---------- 💰 本轮做T累计盈利：102.37USDT 📉 已平仓累计亏损：371.35 USDT  📉 本轮做T次数：3 ⏰ 平仓时间：2026-02-06 09:55:00 ===============  WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 12224.24 boll45缩口 16255.72  ema15 66100.71 ema30 68401.19 ema60 71249.36 ema120 74596.31 boll20-up 73618.42 boll20-down61394.18 boll45-up 79205.48 boll45-dowm62949.76 atr 597.69 , boll宽度 0.077405  suokou_first:False , suokou_second: False   EMA进入boll45停机：False=============== 📋 剩余持仓情况： 🔹 第一枪开仓价：67360.1，数量：10，盈利：-1784.60点  - 没有剩余补仓,仅剩余第一枪，等机会跑 "
2026-02-06 13:51:00,空,首次开空,10,66494.70,3.3247,0.00,"✅【首次开空】 📉 当前价格: 66494.7 💰 开仓均价: 66494.7 📦 开仓数量: 10 ⏰ 时间: 2026-02-06 13:51:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 10240.72 boll45缩口 16069.81  ema15 65716.14 ema30 67634.43 ema60 70482.30 ema120 73983.48 boll20-up 71433.94 boll20-down61193.22 boll45-up 78099.84 boll45-dowm62030.03 atr 330.06 , boll宽度 0.033891  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 13:57:00,空,空单全平,10,66245.40,3.3123,21.62,"✅【平空已执行】 💰 持仓均价: 66494.7 ✂️ 平仓价格: 66245.4 📦 平仓数量: 10.0 📝 平仓原因: 10分钟内盈利大于200，马上跑。|单张盈利:249.30 ⏰ 时间: 2026-02-06 13:57:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 10240.72 boll45缩口 16069.81  ema15 65716.14 ema30 67634.43 ema60 70482.30 ema120 73983.48 boll20-up 71433.94 boll20-down61193.22 boll45-up 78099.84 boll45-dowm62030.03 atr 354.72 , boll宽度 0.035805  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 17:32:00,空,首次开空,10,65890.10,3.2945,0.00,"✅【首次开空】 📉 当前价格: 65890.1 💰 开仓均价: 65890.1 📦 开仓数量: 10 ⏰ 时间: 2026-02-06 17:32:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 6711.34 boll45缩口 15010.16  ema15 65476.73 ema30 67044.60 ema60 69810.97 ema120 73410.51 boll20-up 68672.71 boll20-down61961.37 boll45-up 76589.83 boll45-dowm61579.67 atr 313.19 , boll宽度 0.020562  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 17:40:00,空,空单全平,10,65657.10,3.2829,20.02,"✅【平空已执行】 💰 持仓均价: 65890.1 ✂️ 平仓价格: 65657.1 📦 平仓数量: 10.0 📝 平仓原因: 10分钟内盈利大于200，马上跑。|单张盈利:233.00 ⏰ 时间: 2026-02-06 17:40:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 6711.34 boll45缩口 15010.16  ema15 65476.73 ema30 67044.60 ema60 69810.97 ema120 73410.51 boll20-up 68672.71 boll20-down61961.37 boll45-up 76589.83 boll45-dowm61579.67 atr 310.53 , boll宽度 0.024264  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 19:40:00,空,首次开空,10,66318.90,3.3159,0.00,"✅【首次开空】 📉 当前价格: 66318.9 💰 开仓均价: 66318.9 📦 开仓数量: 10 ⏰ 时间: 2026-02-06 19:40:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 5317.08 boll45缩口 14386.50  ema15 65665.25 ema30 66947.89 ema60 69582.23 ema120 73176.15 boll20-up 67760.32 boll20-down62443.24 boll45-up 75908.33 boll45-dowm61521.83 atr 203.96 , boll宽度 0.007539  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 21:04:00,多,多单全平,10,66838.20,3.3419,268.42,"✅【多单做T完美结束-3】  📉 当前价格: 66838.20 💰 多单全平 💰 当前均价 0.0  🔻 剩余仓位均价修正 67360.10 📦 已平 0 张 🔻 累计做T盈利 102.37 🔻 剩余仓位当前亏损 -57.41 🔻 累计做T盈利大于当前持仓亏损 44.96 ⏰ 平仓时间: 2026-02-06 21:04:00  WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 4955.65 boll45缩口 13734.73  ema15 65959.88 ema30 66943.11 ema60 69409.44 ema120 72970.39 boll20-up 67548.18 boll20-down62592.53 boll45-up 75273.10 boll45-dowm61538.37 atr 215.39 , boll宽度 0.010925  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 21:20:00,空,补仓开空,10,67344.50,3.3672,0.00,"✅【第六套补仓逻辑——小级别危险信号】 ✅【空仓加仓 第1次】 📈 当前价格: 67344.5 💰 当前均价: 66831.70 📦 加仓数量: 10 📦 总持仓量: 20.0 🔻 当前亏损比例: 1.55% ⏰ 时间: 2026-02-06 21:20:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 4955.65 boll45缩口 13734.73  ema15 65959.88 ema30 66943.11 ema60 69409.44 ema120 72970.39 boll20-up 67548.18 boll20-down62592.53 boll45-up 75273.10 boll45-dowm61538.37 atr 255.14 , boll宽度 0.020447  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 22:20:00,多,首次开多,10,66788.10,3.3394,0.00,"✅【首次开多】 📈 当前价格: 66788.1 💰 开仓均价: 66788.1 📦 开仓数量: 10 ⏰ 时间: 2026-02-06 22:20:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 5580.60 boll45缩口 13500.65  ema15 66234.27 ema30 67021.30 ema60 69368.31 ema120 72890.80 boll20-up 67953.15 boll20-down62372.55 boll45-up 75058.42 boll45-dowm61557.77 atr 352.59 , boll宽度 0.020833  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 22:21:00,空,空单全平,20,66667.40,6.6667,26.19,"✅【平空已执行】 💰 持仓均价: 66831.7 ✂️ 平仓价格: 66667.4 📦 平仓数量: 20.0 📝 平仓原因: 先盈利50后亏损100再盈利150以上｜单张盈利:164.30 ⏰ 时间: 2026-02-06 22:21:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 5580.60 boll45缩口 13500.65  ema15 66234.27 ema30 67021.30 ema60 69368.31 ema120 72890.80 boll20-up 67953.15 boll20-down62372.55 boll45-up 75058.42 boll45-dowm61557.77 atr 352.59 , boll宽度 0.020833  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 22:28:00,多,多单全平,10,67051.00,3.3526,22.94,"✅【平多已执行】 💰 持仓均价: 66788.1 ✂️ 平仓价格: 67051.0 📦 平仓数量: 10.0 📝 平仓原因: 10分钟内盈利大于200，马上跑|单张盈利:262.90 ⏰ 时间: 2026-02-06 22:28:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 5580.60 boll45缩口 13500.65  ema15 66234.27 ema30 67021.30 ema60 69368.31 ema120 72890.80 boll20-up 67953.15 boll20-down62372.55 boll45-up 75058.42 boll45-dowm61557.77 atr 356.39 , boll宽度 0.018818  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 23:43:00,空,首次开空,10,68780.00,3.4390,0.00,"✅【首次开空】 📉 当前价格: 68780.0 💰 开仓均价: 68780.0 📦 开仓数量: 10 ⏰ 时间: 2026-02-06 23:43:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 6366.50 boll45缩口 13140.97  ema15 66528.19 ema30 67122.22 ema60 69342.65 ema120 72819.64 boll20-up 68513.35 boll20-down62146.85 boll45-up 74771.62 boll45-dowm61630.65 atr 483.05 , boll宽度 0.036214  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-06 23:53:00,空,空单全平,10,68421.30,3.4211,32.45,"✅【平空已执行】 💰 持仓均价: 68780.0 ✂️ 平仓价格: 68421.3 📦 平仓数量: 10.0 📝 平仓原因: 获利400以上，完美离场｜单张盈利:358.70 ⏰ 时间: 2026-02-06 23:53:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 6366.50 boll45缩口 13140.97  ema15 66528.19 ema30 67122.22 ema60 69342.65 ema120 72819.64 boll20-up 68513.35 boll20-down62146.85 boll45-up 74771.62 boll45-dowm61630.65 atr 478.46 , boll宽度 0.034584  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 01:31:00,空,首次开空,10,71228.50,3.5614,0.00,"✅【首次开空】 📉 当前价格: 71228.5 💰 开仓均价: 71228.5 📦 开仓数量: 10 ⏰ 时间: 2026-02-07 01:31:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8300.90 boll45缩口 12400.95  ema15 67422.90 ema30 67523.07 ema60 69406.06 ema120 72737.76 boll20-up 70164.98 boll20-down61864.08 boll45-up 74251.95 boll45-dowm61851.00 atr 407.84 , boll宽度 0.036859  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 01:35:00,空,空单全平,10,70809.40,3.5405,38.37,"✅【平空已执行】 💰 持仓均价: 71228.5 ✂️ 平仓价格: 70809.4 📦 平仓数量: 10.0 📝 平仓原因: 获利400以上，完美离场｜单张盈利:419.10 ⏰ 时间: 2026-02-07 01:35:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8300.90 boll45缩口 12400.95  ema15 67422.90 ema30 67523.07 ema60 69406.06 ema120 72737.76 boll20-up 70164.98 boll20-down61864.08 boll45-up 74251.95 boll45-dowm61851.00 atr 406.77 , boll宽度 0.034929  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 02:06:00,多,首次开多,10,70113.20,3.5057,0.00,"✅【首次开多】 📈 当前价格: 70113.2 💰 开仓均价: 70113.2 📦 开仓数量: 10 ⏰ 时间: 2026-02-07 02:06:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8678.74 boll45缩口 12110.44  ema15 67712.71 ema30 67666.19 ema60 69417.05 ema120 72688.24 boll20-up 70646.94 boll20-down61968.20 boll45-up 74039.46 boll45-dowm61929.02 atr 474.04 , boll宽度 0.029750  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 03:24:00,空,首次开空,10,70302.10,3.5151,0.00,"✅【首次开空】 📉 当前价格: 70302.1 💰 开仓均价: 70302.1 📦 开仓数量: 10 ⏰ 时间: 2026-02-07 03:24:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8882.89 boll45缩口 11909.29  ema15 68083.28 ema30 67860.45 ema60 69458.37 ema120 72655.00 boll20-up 71139.20 boll20-down62256.31 boll45-up 73898.20 boll45-dowm61988.91 atr 358.19 , boll宽度 0.022416  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 03:25:00,多,多单全平,10,70376.00,3.5188,22.76,"✅【平多已执行】 💰 持仓均价: 70113.2 ✂️ 平仓价格: 70376.0 📦 平仓数量: 10.0 📝 平仓原因: 20周期布林带上轨上穿45周期中轨，同时获利大于180｜单张盈利:262.80 ⏰ 时间: 2026-02-07 03:25:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8882.89 boll45缩口 11909.29  ema15 68083.28 ema30 67860.45 ema60 69458.37 ema120 72655.00 boll20-up 71139.20 boll20-down62256.31 boll45-up 73898.20 boll45-dowm61988.91 atr 354.94 , boll宽度 0.019127  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 04:56:00,多,首次开多,10,70017.70,3.5009,0.00,"✅【首次开多】 📈 当前价格: 70017.7 💰 开仓均价: 70017.7 📦 开仓数量: 10 ⏰ 时间: 2026-02-07 04:56:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8790.64 boll45缩口 11551.58  ema15 68317.37 ema30 67995.65 ema60 69474.69 ema120 72610.39 boll20-up 71417.59 boll20-down62626.95 boll45-up 73648.80 boll45-dowm62097.22 atr 312.84 , boll宽度 0.010980  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 04:56:00,空,空单全平,10,70017.70,3.5009,24.94,"✅【平空已执行】 💰 持仓均价: 70302.1 ✂️ 平仓价格: 70017.7 📦 平仓数量: 10.0 📝 平仓原因: 20周期布林带下轨下穿45周期布林带中轨，同时盈利大于180｜单张盈利:284.40 ⏰ 时间: 2026-02-07 04:56:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8790.64 boll45缩口 11551.58  ema15 68317.37 ema30 67995.65 ema60 69474.69 ema120 72610.39 boll20-up 71417.59 boll20-down62626.95 boll45-up 73648.80 boll45-dowm62097.22 atr 312.84 , boll宽度 0.010980  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 05:21:00,多,多单全平,10,70238.50,3.5119,18.57,"✅【平多已执行】 💰 持仓均价: 70017.7 ✂️ 平仓价格: 70238.5 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超买且盈利大于200|单张盈利:220.80 ⏰ 时间: 2026-02-07 05:21:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 9164.69 boll45缩口 11251.84  ema15 68568.08 ema30 68145.80 ema60 69502.50 ema120 72572.58 boll20-up 71837.39 boll20-down62672.70 boll45-up 73443.03 boll45-dowm62191.19 atr 301.16 , boll宽度 0.014374  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 06:34:00,空,首次开空,10,70955.00,3.5478,0.00,"✅【首次开空】 📉 当前价格: 70955.0 💰 开仓均价: 70955.0 📦 开仓数量: 10 ⏰ 时间: 2026-02-07 06:34:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 9576.53 boll45缩口 11111.71  ema15 68911.57 ema30 68350.33 ema60 69561.96 ema120 72551.81 boll20-up 72361.48 boll20-down62784.95 boll45-up 73349.28 boll45-dowm62237.57 atr 207.21 , boll宽度 0.015488  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 07:18:00,空,空单全平,10,70647.60,3.5324,27.21,"✅【平空已执行】 💰 持仓均价: 70955.0 ✂️ 平仓价格: 70647.6 📦 平仓数量: 10.0 📝 平仓原因: 20周期布林带下轨下穿45周期布林带中轨，同时盈利大于180｜单张盈利:307.40 ⏰ 时间: 2026-02-07 07:18:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 9352.00 boll45缩口 11017.64  ema15 69113.73 ema30 68490.88 ema60 69593.66 ema120 72518.37 boll20-up 72568.36 boll20-down63216.36 boll45-up 73282.33 boll45-dowm62264.69 atr 312.33 , boll宽度 0.025530  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 10:47:00,多,首次开多,10,70146.10,3.5073,0.00,"✅【首次开多】 📈 当前价格: 70146.1 💰 开仓均价: 70146.1 📦 开仓数量: 10 ⏰ 时间: 2026-02-07 10:47:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8691.23 boll45缩口 10824.08  ema15 69485.63 ema30 68806.61 ema60 69654.01 ema120 72406.55 boll20-up 72962.12 boll20-down64270.89 boll45-up 73139.64 boll45-dowm62315.56 atr 172.84 , boll宽度 0.012277  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
